id,unite,konu_alt_basligi,kazanım,soru_tipi,bloom,zorluk,gorsel_turu,veri_yapisi,on_bilgi,matematiksel_beceriler,baglam,kaynak_yil,dogru_cevap,image_path,kazanım_len,baglam_len,kazanım_kelime_sayisi,baglam_kelime_sayisi,kazanım_ort_kelime,baglam_ort_kelime,on_bilgi_sayisi,mat_beceri_sayisi,bloom_ordinal,gorsel_karmaşıklık,veri_yapisi_karmaşıklık
S273-2025-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğindeki oranlardan gerçek değerleri hesaplar.,Veri Yorumlama,Uygulama,4,Daire Grafik,Daire grafik → Oran → Gerçek değer → Gelir hesabı,Açı-oran ilişkisi | Orantı kurma | Toplam şartı,Oran-orantı | Açı hesaplama | Gelir minimizasyonu,Ulaşım – bilet fiyatları ve satışları,2025,B,images/veri_analizi_273.png,56,37,6,6,9.333333333333334,6.166666666666667,3,3,2,2,3
S274-2019-VeriAnalizi,Veri Analizi,Daire ve Sütun Grafiklerini Birlikte Yorumlama,Farklı grafiklerden elde edilen verileri ilişkilendirerek sonuç çıkarır.,Veri Yorumlama,Analiz,4,Daire + Sütun Grafik,Çoklu grafik → oran → toplam → fark hesaplama,Oran orantı | Yüzde hesaplama | Grafik okuma,Oran dağılımı | Toplam nüfus bulma | Veri karşılaştırma,Memnuniyet anketi analizi,2019,C,images/veri_analizi_274.png,72,25,8,3,9.0,8.333333333333334,3,3,3,3,3
S275-2018-VeriAnalizi,Veri Analizi,Sütun Grafiklerini Yorumlama,Sütun grafiğinden ürün miktarlarını karşılaştırır ve görsellerle ilişkilendirir.,Veri Yorumlama,Analiz,4,Sütun Grafik + Görsel Seçim,Sütun grafik → görsel orantı analizi,Grafik okuma | Karşılaştırma | Orantı ilişkisi,Veri karşılaştırma | Mantıksal çıkarım,Kuru yemiş paket tasarımı,2018,C,images/veri_analizi_275.png,80,25,8,4,10.0,6.25,3,2,3,3,2
S276-2024-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Zaman ve merkez açı ilişkisini kullanarak daire grafiğini yorumlar.,Veri Yorumlama,Uygulama,4,Daire Grafik,Süre → Açı dönüşümü,Oran-orantı | Açı hesaplama | Zaman ölçme,Açı hesaplama | Orantı kurma,Günlük program – zaman dilimi,2024,A,images/veri_analizi_276.png,67,29,9,5,7.444444444444445,5.8,3,2,2,2,2
S277-2025-VeriAnalizi,Veri Analizi,Daire ve Sütun Grafiği Birlikte Yorumlama,Farklı grafik türlerinden elde edilen verileri karşılaştırır.,Veri Yorumlama,Analiz,4,Sütun + Daire Grafik,Açı → Oran → Kişi sayısı,Oran-orantı | Açı hesaplama | Veri okuma,Oran kurma | Açıdan değer bulma,Personel eğitim durumu analizi,2025,C,images/veri_analizi_277.png,61,30,7,4,8.714285714285714,7.5,3,2,3,3,3
S278-2023-VeriAnalizi,Veri Analizi,Sütun Grafik Yorumlama,Sütun grafiğinde verilen verileri karşılaştırır.,Veri Yorumlama,Uygulama,2,Sütun Grafik,Çoklu veri → Toplama → Karşılaştırma,Toplama işlemi | Grafik okuma,Toplam bulma | Karşılaştırma,Akaryakıt satış miktarı,2023,A,images/veri_analizi_278.png,48,23,5,3,9.6,7.666666666666667,2,2,2,2,3
S279-2021-VeriAnalizi,Veri Analizi,Çizgi Grafik Yorumlama,"Çizgi grafikte verilen verileri analiz eder, karşılaştırır ve sonuç çıkarır.",Veri Yorumlama,Analiz,3,Çizgi Grafik,Günlere göre sayısal veri → Toplama → Karşılaştırma,Grafik okuma | Toplama işlemi,Toplam bulma | Karşılaştırma | Mantıksal çıkarım,Kitap okuma süreci,2021,C,images/veri_analizi_279.png,76,18,10,3,7.6,6.0,2,3,3,2,3
S280-2020-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğinde verilen verileri analiz eder ve oran-hesaplama yapar.,Net Hesaplama,Uygulama,3,Daire Grafik,Açı → Oran → Soru sayısı → Net hesaplama,Daire grafiği | Açı-oran ilişkisi | Net hesaplama,Orantı kurma | Açı hesaplama | Veri analizi,Sınav sonuçlarının grafikle gösterimi,2020,A,images/veri_analizi_280.png,70,37,9,4,7.777777777777778,9.25,3,3,2,2,3
S281-2019-VeriAnalizi,Veri Analizi,Sütun Grafiği Yorumlama,Grafikteki çoklu verileri karşılaştırır ve işlem yapar.,Veri Yorumlama,Analiz,3,Sütun Grafik,Tablo → Çıkarma → Karşılaştırma,Grafik okuma | Çıkarma işlemi | Karşılaştırma,Veri analizi | İşlem yapma | Mantık yürütme,Mobilya satış mağazası,2019,A,images/veri_analizi_281.png,55,22,7,3,7.857142857142857,7.333333333333333,3,3,3,2,3
S282-2024-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğinde verilen verileri açı–miktar ilişkisine göre yorumlar.,Veri Yorumlama,Uygulama,4,Daire Grafik,Açı → Oran → Değer Hesaplama,Açı–oran ilişkisi | Orantı kurma | Temel cebir,Orantı | Açı hesaplama | Mantıksal çıkarım,Kitap türlerinin dağılımı,2024,D,images/veri_analizi_282.png,70,25,8,3,8.75,8.333333333333334,3,3,2,2,3
S283-2024-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğinde verilen verileri yorumlar ve grafik–veri eşleştirmesi yapar.,Veri Yorumlama,Analiz,4,Sütun + Daire Grafik,Sütun Grafik → Daire Grafik karşılaştırması,Daire grafik açısı | Orantı | Veri okuma,Orantısal düşünme | Grafik yorumlama | Karşılaştırma,Tarım ürünleri üretim miktarları,2024,C,images/veri_analizi_283.png,77,32,9,4,8.555555555555555,8.0,3,3,3,3,2
S284-2025-VeriAnalizi,Veri Analizi,Sütun Grafiği Yorumlama,Sütun grafiğindeki birden fazla veriyi karşılaştırır ve eğilim analizi yapar.,Veri Yorumlama,Analiz,3,Sütun Grafik,Çoklu sütun grafiği → Eğilim karşılaştırma,Grafik okuma | Karşılaştırma | Artış-azalış yorumlama,Veri analizi | Eğilim belirleme | Karşılaştırma,Okulların üniversiteye yerleşme başarıları,2025,D,images/veri_analizi_284.png,77,42,10,4,7.7,10.5,3,3,3,2,2
S285-2023-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğinde verilen verilerle oran-yüzde ilişkisi kurar.,Veri Yorumlama,Uygulama,2,Daire Grafik,Daire grafik → Yüzde hesaplama,Oran | Yüzde | Grafik okuma,Oran-orantı | Yüzde hesaplama,Spor kulübü aktiviteleri,2023,D,images/veri_analizi_285.png,61,24,7,3,8.714285714285714,8.0,3,2,2,2,2
S286-2024-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğinde verilen oranlardan gerçek değer hesaplar.,Veri Yorumlama,Uygulama,4,Daire Grafik,Oran → Denklem kurma → Yeni duruma ölçekleme,Oran | Açı-pay ilişkisi | Denklem çözme,Orantı kurma | Denklem çözme | Modelleme,Malzeme bileşimi analizi,2024,D,images/veri_analizi_286.png,58,24,7,3,8.285714285714286,8.0,3,3,2,2,3
S287-2022-VeriAnalizi,Veri Analizi,Daire Grafiği Yorumlama,Daire grafiğindeki oranları yorumlar ve sayılarla ilişkilendirir.,Veri Yorumlama,Analiz,4,Daire Grafik,Asal sayı seçme → Renk sayma → Açısal oran karşılaştırma,Asal sayılar | Oran-orantı | Grafik okuma,Sınıflama | Oran hesaplama | Veri yorumlama,Renkli kartlarda asal sayı seçimi,2022,B,images/veri_analizi_287.png,65,33,7,5,9.285714285714286,6.6,3,3,3,2,3
S288-2024-VeriAnalizi,Veri Analizi,Sütun Grafiğini Yorumlama,Sütun grafiğinde verilen sayısal değerleri okuyarak toplam öğrenci sayısını hesaplar.,Grafik Yorumlama,Uygulama,2,Sütun Grafik,Sütun yükseklikleri → Sayısal değer okuma → Toplam hesaplama,Sütun grafiğinde değer okuma | Toplama işlemi | Birden çok kategoriyi birleştirme,Toplama | Veri okuma | Sayısal ilişki kurma,Bir ortaokuldaki öğrencilerin sınıf seviyelerine göre dağılımının incelenmesi,2024,B,images/veri_analizi_288.png,85,77,10,8,8.5,9.625,3,3,2,2,3
S289-2025-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğinde verilen iki veri seti arasındaki farkı günlere göre karşılaştırır ve en büyük farkı belirler.,Grafik Yorumlama,Analiz,3,Çizgi Grafik,Günlere göre sıcaklık değerleri (A ili ve B ili) → Mutlak fark hesaplama → En büyük farkı seçme,Çizgi grafiği okuma | Mutlak fark hesaplama | Veri karşılaştırma,Çıkarma | Mutlak değer | Karşılaştırma,İki ilin günlük sıcaklık değişimlerinin karşılaştırılması,2025,A,images/veri_analizi_289.png,110,57,16,6,6.875,9.5,3,3,3,2,3
S290-2021-VeriAnalizi,Veri Analizi,Sütun Grafiği Yorumlama,Sütun grafiğinde kadın ve erkek müşteri sayılarını okuyarak toplam müşteri sayılarını karşılaştırır ve en az olan ayı belirler.,Veri Yorumlama,Analiz,3,Sütun Grafik,Kadın + erkek müşteri sayıları → Toplam müşteri → Karşılaştırma,Sütun grafiği okuma | Toplama işlemi | Karşılaştırma,Toplama | Veri okuma | Karar verme,Bir mağazaya aylara göre gelen kadın ve erkek müşteri sayıları,2021,B,images/veri_analizi_290.png,127,62,18,10,7.055555555555555,6.2,3,3,3,2,3
S291-2024-VeriAnalizi,Veri Analizi,Sütun Grafiği Yorumlama,"Sütun grafiğindeki olumlu, kararsız ve olumsuz yorum sayılarını karşılaştırarak verilen ifadelerin doğruluk değerlendirmesini yapar.",Grafik Yorumlama ve Mantık Karşılaştırması,Analiz,4,Sütun Grafik,Aylara göre (Mayıs–Haziran–Temmuz) 3 tür yorum → Sayısal karşılaştırma → Yüzde artış değerlendirmesi,Sütun grafiği okuma | Yüzde artış hesaplama | Karşılaştırma yapma | Aritmetik ortalama,Toplama | Yüzde hesaplama | Karşılaştırma | Veri analizi,Bir ürünün internet yorumlarının aylara göre dağılımı,2024,C,images/veri_analizi_291.png,132,53,14,7,9.428571428571429,7.571428571428571,4,4,3,2,3
S292-2025-VeriAnalizi,Veri Analizi,Sütun Grafiğini Yorumlama ve Sayısal Değer Hesaplama,Sütun grafiğinde verilen ortalamadan fark bilgilerini kullanarak öğrencilerin gerçek notlarını hesaplar ve seçeneklerde verilen grafiklerle eşleştirir.,Grafik Yorumlama + Aritmetik Hesaplama,Analiz,5,Sütun Grafik,Ortalama → Fark değerleri → Gerçek not hesaplama → En düşük değere göre tüm notların belirlenmesi → Grafik eşleştirme,Fark = Öğrenci notu – Sınıf ortalaması ilişkisi | Sütun grafiği okuma | Aritmetik işlem yapma | Karşılaştırma ve eşleştirme,Toplama–çıkarma | Veri analizi | Grafik yorumlama | Mantıksal çıkarım,Bir sınavda öğrencilerin not ortalamasından sapmalarının verilmesi,2025,B,images/veri_analizi_292.png,151,66,16,7,9.4375,9.428571428571429,4,4,3,2,3
S293-2023-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğinde verilen değişimi yorumlayarak günlere göre artış–azalış ilişkisini analiz eder ve gerçekleşmesi mümkün olmayan durumu belirler.,Grafik Yorumlama,Analiz,3,Çizgi Grafik,Günlere göre kalan su miktarı → Azalış eğrisi → Monoton azalma kontrolü,Çizgi grafiği okuma | Azalan–artan değer ilişkisi | Mantıksal çıkarım,Veri okuma | Sıralama | Tutarlılık kontrolü,Bir su deposunda günlere göre kalan su miktarının incelenmesi,2023,C,images/veri_analizi_293.png,144,61,17,9,8.470588235294118,6.777777777777778,3,3,3,2,3
S294-2020-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama ve Ortalama Hesaplama,Çizgi grafiğinde verilen değerlerden veri grubunu oluşturur ve bu verilerin ortalamasını hesaplar.,Grafik Yorumlama + İstatistik,Uygulama,3,Çizgi Grafik,Puan değerleri + öğrenci sayıları → veri grubu oluşturma → aritmetik ortalama,Çizgi grafik okuma | Frekans–değer ilişkisi | Aritmetik ortalama,Çarpma | Toplama | Bölme | Veri grubuna dönüştürme,Bir sınıftaki öğrencilerin matematik puanlarının ortalamasının hesaplanması,2020,C,images/veri_analizi_294.png,98,75,12,7,8.166666666666666,10.714285714285714,3,4,2,2,3
S295-2020-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,"Çizgi grafiğinden değişim yönünü, karşılaştırmaları ve ortalama gibi çıkarımları yorumlar.",Grafik Yorumlama,Analiz,3,Çizgi Grafik,Aylar → sıcaklık değerleri → artış/azalış karşılaştırma,Çizgi grafik okuma | Artış-azalış yorumlama | Ortalama kavramı,Karşılaştırma | Çıkarım yapma | Ortalama hesaplama,Adana ve Mersin illerinin 6 aylık sıcaklık değişimlerinin yorumlanması,2020,B,images/veri_analizi_295.png,90,70,10,9,9.0,7.777777777777778,3,3,3,2,3
S296-2020-VeriAnalizi,Veri Analizi,Sütun / Nokta Grafiği Yorumlama,Grafikte verilen sayı dağılımlarını yorumlayarak eşitleme ve fark bulma işlemleri yapar.,Veri Yorumlama ve En Az-Çıkarma Problemi,Uygulama,3,Nokta Grafiği,Renk → Bilye sayısı → Eşitleme için çıkarma işlemi,Grafik okuma | En küçük ortak değer bulma | Fark hesaplama,Çıkarma | Karşılaştırma | Mantıksal akıl yürütme,Bir torbadaki bilye renklerinin eşitlenmesi için çıkarılması gereken minimum miktarın bulunması,2020,A,images/veri_analizi_296.png,88,95,11,11,8.0,8.636363636363637,3,3,2,1,3
S297-2021-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,"Çizgi grafiğinden hareket olup olmadığını, değişim aralıklarını ve sabit kalma durumlarını yorumlar.",Grafik Yorumlama,Analiz,3,Çizgi Grafik,Zaman → Yol değerleri → Değişim analizi (sabit / artış),Çizgi grafiği okuma | Zamana bağlı değişimi yorumlama | Sabit değer analiz etme,Karşılaştırma | Değişim analizi | Veri yorumlama,Bir aracın zaman-yol grafiği üzerinden hareket edip etmediğinin incelenmesi,2021,C,images/veri_analizi_297.png,100,75,12,9,8.333333333333334,8.333333333333334,3,3,3,2,3
S298-2025-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğindeki çoklu veri setlerini karşılaştırarak toplam farkı hesaplar.,Grafik Yorumlama ve Toplam Karşılaştırma,Analiz,3,Çizgi Grafik (İki öğrencinin okuduğu sayfa sayıları),Günlük okunan sayfa sayıları → Toplam sayfa → Fark hesaplama,Çizgi grafiği okuma | Toplam hesaplama | Veri karşılaştırma,Toplama | Karşılaştırma | Veri analizi,İki öğrencinin bir hafta boyunca okuduğu sayfa sayılarının karşılaştırılması,2025,A,images/veri_analizi_298.png,78,76,9,9,8.666666666666666,8.444444444444445,3,3,3,2,3
S299-2024-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğinde iki veri grubunu karşılaştırarak ortak artış veya azalış durumlarını belirler.,Grafik Yorumlama,Analiz,3,Çizgi Grafik (İki ilin aylara göre sıcaklık değerleri),Aylık sıcaklık değerleri → Artış-azalış karşılaştırması → Ortak artış ayını bulma,Çizgi grafiği okuma | Artış-azalış belirleme | Çoklu veri seti karşılaştırma,Veri analizi | Eğilim yorumlama | Karşılaştırma,İki ilin aylara göre sıcaklık değişimlerinin yorumlanması,2024,B,images/veri_analizi_299.png,95,57,12,7,7.916666666666667,8.142857142857142,3,3,3,2,3
S300-2022-VeriAnalizi,Veri Analizi,Çizgi Grafiği Yorumlama,Çizgi grafiğindeki iki farklı kişinin aylar boyunca çözdüğü soru sayılarını karşılaştırarak toplam farkı belirler.,Grafik Yorumlama ve Toplam Karşılaştırma,Analiz,3,Çizgi Grafik (Ece & Efe'nin çözdüğü sorular),Aylık soru sayıları → Toplam soru hesaplama → Aradaki farkı bulma,Çizgi grafiği okuma | Toplama işlemi | Karşılaştırma,Toplama | Fark bulma | Veri analizi,Ece ve Efe'nin bir ders için altı ay boyunca çözdükleri soru sayılarını karşılaştırma,2022,C,images/veri_analizi_300.png,114,85,14,13,8.142857142857142,6.538461538461538,3,3,3,2,3
